apply_proposals_path,axis_actor_decision,axis_actor_survival,axis_cost,axis_environment_trajectory,axis_mass,axis_physical_response,axis_resource_recovery,axis_tcl,candidate_crew_remaining,candidate_min_o2,candidate_peak_co2,candidate_score,collected_evidence_count,config_ars,config_ogs,config_wrs,constraint_status,crew_lost,crew_remaining,decision_source,design_penalty,evidence_missing_in_proposal,expected_crew_remaining,expected_min_o2,expected_peak_co2,expected_score,final_status,final_water,iteration,llm_turn_count,min_o2,missing_evidence_count,parse_note_count,peak_co2,physics_gate_passed,proposal_ars,proposal_ogs,proposal_wrs,required_evidence_count,score,selected_candidate_id,theory_ars_coverage,theory_ars_required_nameplate,theory_ogs_coverage,theory_ogs_required_nameplate,theory_wrs_coverage,theory_wrs_request_limited,tool_call_count,tool_counts,total_cost_musd,total_mass_kg,total_volume_m3,trace_candidates_run
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/20/applied_proposals.json,3.527668,20.0,14.847587,9.977324,14.790437,4.797543,6.051722,10.0,50,5.67,2.89,83.993223,7,20.8,42.0,1.6,over_budget,0,50,design_decision_loop:budget_reached,0.26877099261397863,0,50,5.67,2.89,,provisional_final,56.19249286413764,21,1,5.67,0,0,2.89,True,20.8,42.0,1.5625,7,83.992281,candidate_001,1.0,20.8,1.0,42.0,1.024,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",602.8373207582583,4075.9307432432433,14.652494369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/21/applied_proposals.json,3.529412,20.0,14.858134,9.977324,14.800533,4.783598,6.044222,10.0,50,5.67,2.89,84.105078,7,20.8,42.0,1.5625,over_budget,0,50,design_decision_loop:budget_reached,0.27064024889685,0,50,5.67,2.89,,provisional_final,56.07999286413748,22,1,5.67,0,0,2.89,True,20.8,42.0,2.0,7,83.993223,candidate_001,1.0,20.8,1.0,42.0,1.0,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",605.2982582582583,4091.2432432432433,14.70936936936937,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/22/applied_proposals.json,3.73057,20.0,14.735087,9.977324,14.682744,4.930409,6.048944,10.0,50,5.67,2.89,84.131512,7,20.8,42.0,2.0,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,56.15082619747084,23,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,84.105078,candidate_001,1.0,20.8,1.0,42.0,1.28,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/23/applied_proposals.json,3.661137,20.0,14.770243,9.977324,14.716398,4.887188,6.119222,10.0,50,5.67,2.89,84.008979,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.269572102449495,0,50,5.67,2.89,,provisional_final,57.2049928641375,24,1,5.67,0,0,2.89,True,20.8,42.0,1.75,7,84.131512,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.8920082582583,4082.4932432432433,14.676869369369369,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/24/applied_proposals.json,3.591703,20.0,14.8054,9.977324,14.750052,4.850556,6.033944,10.0,50,5.67,2.89,84.008979,7,20.8,42.0,1.75,over_budget,0,50,design_decision_loop:budget_reached,0.269572102449495,0,50,5.67,2.89,,provisional_final,55.925826197470904,25,1,5.67,0,0,2.89,True,20.8,42.0,1.75,7,84.008979,candidate_001,1.0,20.8,1.0,42.0,1.12,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.8920082582583,4082.4932432432433,14.676869369369369,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/25/applied_proposals.json,3.591703,20.0,14.8054,9.977324,14.750052,4.850556,6.033944,10.0,50,5.67,2.89,83.993223,7,20.8,42.0,1.75,over_budget,0,50,design_decision_loop:budget_reached,0.26877099261397863,0,50,5.67,2.89,,provisional_final,55.925826197470904,26,1,5.67,0,0,2.89,True,20.8,42.0,1.5625,7,84.008979,candidate_001,1.0,20.8,1.0,42.0,1.12,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",602.8373207582583,4075.9307432432433,14.652494369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/26/applied_proposals.json,3.529412,20.0,14.858134,9.977324,14.800533,4.783598,6.044222,10.0,50,5.67,2.89,83.992281,7,20.8,42.0,1.5625,over_budget,0,50,design_decision_loop:budget_reached,0.26893121458108193,0,50,5.67,2.89,,provisional_final,56.07999286413748,27,1,5.67,0,0,2.89,True,20.8,42.0,1.6,7,83.993223,candidate_001,1.0,20.8,1.0,42.0,1.0,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.0482582582583,4077.2432432432433,14.657369369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/27/applied_proposals.json,3.527668,20.0,14.847587,9.977324,14.790437,4.797543,6.051722,10.0,50,5.67,2.89,84.032625,7,20.8,42.0,1.6,over_budget,0,50,design_decision_loop:budget_reached,0.26930506583765623,0,50,5.67,2.89,,provisional_final,56.19249286413764,28,1,5.67,0,0,2.89,True,20.8,42.0,1.6875,7,83.992281,candidate_001,1.0,20.8,1.0,42.0,1.024,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.5404457582583,4080.3057432432433,14.668744369369369,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/28/applied_proposals.json,3.553719,20.0,14.822978,9.977324,14.766879,4.826253,6.085472,10.0,50,5.67,2.89,84.131512,7,20.8,42.0,1.6875,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,56.698742864137635,29,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,84.032625,candidate_001,1.0,20.8,1.0,42.0,1.08,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/29/applied_proposals.json,3.661137,20.0,14.770243,9.977324,14.716398,4.887188,6.119222,10.0,50,5.67,2.89,84.008979,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.269572102449495,0,50,5.67,2.89,,provisional_final,57.2049928641375,30,1,5.67,0,0,2.89,True,20.8,42.0,1.75,7,84.131512,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.8920082582583,4082.4932432432433,14.676869369369369,1
